,connector,player_id,game_id,home_team,away_team,season_type,week,posteam,posteam_type,defteam,side_of_field,yardline_100,game_date,quarter_seconds_remaining,half_seconds_remaining,game_seconds_remaining,game_half,qtr,down,yrdln,ydstogo,desc,injured_first_name,injured_last_name,injured_team,injured_player_num,Contact/ non-contact,injury area,player role,season,team,position,depth_chart_position,jersey_number,status,full_name,first_name,last_name,birth_date,height,weight,college,years_exp,game_type,football_name,smart_id,entry_year,week.1,day,date,time,winner.tie,loser.tie,pts_w,pts_l,yds_w,tov_w,yds_l,tov_l,season.1,loser_is_home,Home_Team,Away_Team,Home_abbr,Away_abbr,num_injuries,num_plays,surface,surface_type,stadium,dome,Avg_Temp,Avg_Feels_Like,Avg_Wind_MPH,Avg_Humidity_Percent,Avg_Percipitation_Prob_Percent,Home_latitude,Home_longitude,Away_latitude,Away_longitude,distance_miles,HOME_day_since_last_game,AWAY_day_since_last_game
531,2019_13_TEN_IND_Lewan,2019_TEN_77_Lewan,2019_13_TEN_IND,IND,TEN,REG,13,TEN,away,IND,IND,14,43800,340,1240,1240,Half2,3,1,IND 14,10,"(5:40) 22-D.Henry left end to IND 15 for -1 yards (23-K.Moore II, 37-K.Willis). TEN-77-T.Lewan was injured during the play. IND-23-K.Moore II was injured during the play. His return is Questionable.",T,Lewan,TEN,77,contact,lower body,run blcoker,2019,TEN,OL,T,77,Active,Taylor Lewan,Taylor,Lewan,7/22/91,79,309,Michigan,5,CON,Taylor,32004c45-5700-2883-b622-ba38489a4e2c,2014,13,Sun,12/01/2019 00:00,13:00:00,Tennessee Titans,Indianapolis Colts,31,17,292,2,391,3,2019,TRUE,Indianapolis Colts,Tennessee Titans,IND,TEN,5,174,Shaw Sports Momentum Pro,Turf,Lucas Oil Stadium,TRUE,36.75,30.25,8.5,84,99.25,39.7255,-86.2698,36.1992,-86.8045,245.3922706,10,7
532,2019_13_TEN_IND_Rogers,2019_IND_80_Rogers,2019_13_TEN_IND,IND,TEN,REG,13,IND,home,TEN,TEN,30,43800,850,1750,3550,Half1,1,2,TEN 30,1,"(14:10) (Shotgun) 33-J.Williams right end to TEN 28 for 2 yards (98-J.Simmons, 99-J.Casey). IND-80-C.Rogers was injured during the play. His return is Questionable.",C,Rogers,IND,80,contact,lower body,run blocker,2019,IND,WR,WR,80,,Chester Rogers,Chester,Rogers,01/12/1994 00:00,72,184,Grambling State,3,REG,Chester,3200524f-4714-6742-8aec-cfa06f6c3ab6,2016,13,Sun,12/01/2019 00:00,13:00:00,Tennessee Titans,Indianapolis Colts,31,17,292,2,391,3,2019,TRUE,Indianapolis Colts,Tennessee Titans,IND,TEN,5,174,Shaw Sports Momentum Pro,Turf,Lucas Oil Stadium,TRUE,36.75,30.25,8.5,84,99.25,39.7255,-86.2698,36.1992,-86.8045,245.3922706,10,7
533,2019_13_WAS_CAR_Burns,2019_CAR_53_Burns,2019_13_WAS_CAR,CAR,WAS,REG,13,WAS,away,CAR,WAS,75,43800,532,532,2332,Half1,2,3,WAS 25,15,(8:52) (Shotgun) 7-D.Haskins pass incomplete deep middle to 87-J.Sprinkle (59-L.Kuechly). CAR-53-B.Burns was injured during the play.,B,Burns,CAR,53,contact,lower body,pass rusher,2019,CAR,LB,LB,53,Active,Brian Burns,Brian,Burns,4/23/98,77,250,Florida State,0,REG,Brian,32004255-5243-5186-1599-e217b39cecc8,2019,13,Sun,12/01/2019 00:00,13:00:00,Washington Redskins,Carolina Panthers,29,21,362,0,278,2,2019,TRUE,Carolina Panthers,Washington Redskins,CAR,WAS,1,186,Bermuda Grass,Grass,Bank of America Stadium,FALSE,63.5,63.5,10.25,74.5,0,35.2256,-80.8513,39.0267,-77.4441,322.7683182,7,7
534,2019_14_BAL_BUF_Board,2019_BAL_49_Board,2019_14_BAL_BUF,BUF,BAL,REG,14,BUF,home,BAL,BAL,35,43807,296,1196,2996,Half1,1,,BAL 35,0,"9-J.Tucker kicks 70 yards from BAL 35 to BUF -5. 18-A.Roberts to BUF 17 for 22 yards (49-C.Board). BAL-49-C.Board was injured during the play. C.Board walks off, directly to tunnel.",C,Board,BAL,49,contact,upper body,tackler,2019,BAL,LB,LB,49,Active,Chris Board,Christopher,Board,7/23/95,74,230,North Dakota State,1,DIV,Chris,3200424f-4130-2232-8cd6-570ec704a161,2018,14,Sun,12/08/2019 00:00,13:00:00,Baltimore Ravens,Buffalo Bills,24,17,257,1,209,1,2019,TRUE,Buffalo Bills,Baltimore Ravens,BUF,BAL,3,184,A-Turf Titan,Turf,Highmark Stadium,FALSE,35,24.5,17.75,76.75,0,42.7738,-78.7875,39.3972,-76.8352,254.4875613,10,7
535,2019_14_BAL_BUF_Clark,2019_BAL_36_Clark,2019_14_BAL_BUF,BUF,BAL,REG,14,BUF,home,BAL,BAL,42,43807,57,57,1857,Half1,2,3,BAL 42,3,"(:57) (No Huddle, Shotgun) 17-J.Allen pass short right to 10-C.Beasley pushed ob at BAL 36 for 6 yards (24-M.Peters). BAL-36-C.Clark was injured during the play. Caught near sideline at BAL 37. Injury inside 2-minute warning; charged time out.",C,Clark,BAL,36,contact,unknown,pass blocker,2019,BAL,DB,FS,36,Active,Chuck Clark,Charles,Clark,4/19/95,72,205,Virginia Tech,2,DIV,Chuck,3200434c-4122-5622-5c14-90fee339d2bb,2017,14,Sun,12/08/2019 00:00,13:00:00,Baltimore Ravens,Buffalo Bills,24,17,257,1,209,1,2019,TRUE,Buffalo Bills,Baltimore Ravens,BUF,BAL,3,184,A-Turf Titan,Turf,Highmark Stadium,FALSE,35,24.5,17.75,76.75,0,42.7738,-78.7875,39.3972,-76.8352,254.4875613,10,7
536,2019_14_BAL_BUF_Ward,2019_BAL_53_Ward,2019_14_BAL_BUF,BUF,BAL,REG,14,BUF,home,BAL,BAL,44,43807,125,125,125,Half2,4,4,BAL 44,16,"(2:05) (No Huddle, Shotgun) 17-J.Allen pass incomplete deep middle to 10-C.Beasley [98-B.Williams]. BAL-53-J.Ward was injured during the play. Overthrown, receiver at BAL 18. J.Ward walks off. PENALTY on BAL-44-M.Humphrey, Defensive Pass Interference, 26 yards, enforced at BAL 44 - No Play.",J,Ward,BAL,53,contact,arm,pass blocker,2019,BAL,DL,DT,53,Active,Jihad Ward,Jihad,Ward,05/11/1994 00:00,77,287,Illinois,3,DIV,Jihad,32005741-5220-8421-e203-445db831af6b,2016,14,Sun,12/08/2019 00:00,13:00:00,Baltimore Ravens,Buffalo Bills,24,17,257,1,209,1,2019,TRUE,Buffalo Bills,Baltimore Ravens,BUF,BAL,3,184,A-Turf Titan,Turf,Highmark Stadium,FALSE,35,24.5,17.75,76.75,0,42.7738,-78.7875,39.3972,-76.8352,254.4875613,10,7
537,2019_14_CAR_ATL_Addison,2019_CAR_97_Addison,2019_14_CAR_ATL,ATL,CAR,REG,14,ATL,home,CAR,CAR,45,43807,404,1304,3104,Half1,1,1,CAR 45,10,"(6:44) 23-B.Hill right guard to CAR 35 for 10 yards (25-E.Reid, 97-M.Addison). CAR-97-M.Addison was injured during the play. His return is Probable.",M,Addison,CAR,97,contact,finger,tackler,2019,CAR,DL,DE,97,Active,Mario Addison,Mario,Addison,09/06/1987 00:00,75,260,Troy,8,REG,Mario,32004144-4449-4264-a260-256c81ea051a,2011,14,Sun,12/08/2019 00:00,13:00:00,Atlanta Falcons,Carolina Panthers,40,20,461,0,345,4,2019,FALSE,Atlanta Falcons,Carolina Panthers,ATL,CAR,5,189,FieldTurf Revolution,Turf,Mercedes-Benz Stadium,TRUE,53,53,5.5,54,0,33.7551,-84.401,35.2256,-80.8513,226.2384871,10,7
538,2019_14_CAR_ATL_Love,2019_CAR_77_Love,2019_14_CAR_ATL,ATL,CAR,REG,14,ATL,home,CAR,CAR,30,43807,334,334,334,Half2,4,2,CAR 30,14,(5:34) 23-B.Hill right end to CAR 3 for 27 yards (54-S.Thompson). CAR-77-K.Love was injured during the play.,K,Love,CAR,77,contact,unknown,run defender,2019,CAR,DL,NT,77,Active,Kyle Love,Alexander,Love,11/18/86,73,310,Mississippi State,9,REG,Kyle,32004c4f-5602-6391-5d72-564b306b07f1,2010,14,Sun,12/08/2019 00:00,13:00:00,Atlanta Falcons,Carolina Panthers,40,20,461,0,345,4,2019,FALSE,Atlanta Falcons,Carolina Panthers,ATL,CAR,5,189,FieldTurf Revolution,Turf,Mercedes-Benz Stadium,TRUE,53,53,5.5,54,0,33.7551,-84.401,35.2256,-80.8513,226.2384871,10,7
539,2019_14_CAR_ATL_McKinley,2019_ATL_98_McKinley,2019_14_CAR_ATL,ATL,CAR,REG,14,CAR,away,ATL,CAR,74,43807,628,1528,1528,Half2,3,2,CAR 26,5,(10:28) 22-C.McCaffrey right end to CAR 30 for 4 yards (98-T.McKinley; 54-F.Oluokun). ATL-98-T.McKinley was injured during the play. His return is Probable.,T,McKinley,ATL,98,contact,head,tackler,2019,ATL,DL,DE,98,,Takkarist McKinley,Takkarist,McKinley,11/02/1995 00:00,74,250,UCLA,2,REG,Takkarist,32004d43-4b40-5174-ac7b-f5e10ef2c320,2017,14,Sun,12/08/2019 00:00,13:00:00,Atlanta Falcons,Carolina Panthers,40,20,461,0,345,4,2019,FALSE,Atlanta Falcons,Carolina Panthers,ATL,CAR,5,189,FieldTurf Revolution,Turf,Mercedes-Benz Stadium,TRUE,53,53,5.5,54,0,33.7551,-84.401,35.2256,-80.8513,226.2384871,10,7
540,2019_14_CAR_ATL_Oliver,2019_ATL_26_Oliver,2019_14_CAR_ATL,ATL,CAR,REG,14,CAR,away,ATL,ATL,49,43807,251,251,251,Half2,4,1,ATL 49,10,"(4:11) (No Huddle, Shotgun) 7-K.Allen pass short middle to 80-I.Thomas to ATL 41 for 8 yards (36-K.Ishmael; 54-F.Oluokun). ATL-26-I.Oliver was injured during the play.",I,Oliver,ATL,26,non contact,lower body,AP,2019,ATL,DB,CB,26,Active,Isaiah Oliver,Muhammad,Oliver,9/30/96,72,210,Colorado,1,REG,Isaiah,32004f4c-4943-1868-2a28-1ad3327a3b81,2018,14,Sun,12/08/2019 00:00,13:00:00,Atlanta Falcons,Carolina Panthers,40,20,461,0,345,4,2019,FALSE,Atlanta Falcons,Carolina Panthers,ATL,CAR,5,189,FieldTurf Revolution,Turf,Mercedes-Benz Stadium,TRUE,53,53,5.5,54,0,33.7551,-84.401,35.2256,-80.8513,226.2384871,10,7
541,2019_14_CAR_ATL_Trufant,2019_ATL_21_Trufant,2019_14_CAR_ATL,ATL,CAR,REG,14,CAR,away,ATL,CAR,87,43807,147,147,1947,Half1,2,2,CAR 13,10,(2:27) (Shotgun) 7-K.Allen pass short right to 22-C.McCaffrey to CAR 23 for 10 yards (59-D.Campbell) [95-J.Crawford]. ATL-21-D.Trufant was injured during the play. He is Out.,D,Trufant,ATL,21,contact,arm,tackler,2019,ATL,DB,CB,21,,Desmond Trufant,Desmond,Trufant,09/10/1990 00:00,72,190,Washington,6,REG,Desmond,32005452-5538-1665-bbde-d454e0e1e93a,2013,14,Sun,12/08/2019 00:00,13:00:00,Atlanta Falcons,Carolina Panthers,40,20,461,0,345,4,2019,FALSE,Atlanta Falcons,Carolina Panthers,ATL,CAR,5,189,FieldTurf Revolution,Turf,Mercedes-Benz Stadium,TRUE,53,53,5.5,54,0,33.7551,-84.401,35.2256,-80.8513,226.2384871,10,7
542,2019_14_CIN_CLE_Tate,2019_CIN_19_Tate,2019_14_CIN_CLE,CLE,CIN,REG,14,CIN,away,CLE,CIN,56,43807,533,1433,1433,Half2,3,2,CIN 44,6,(8:53) 14-A.Dalton pass short right to 19-A.Tate to CLE 40 for 16 yards (29-S.Redwine). CIN-19-A.Tate was injured during the play. His return is Questionable.,A,Tate,CIN,19,contact,knee,ball carrier,2019,CIN,WR,WR,19,,Auden Tate,Auden,Tate,02/03/1997 00:00,77,228,Florida State,1,REG,Auden,32005441-5413-0154-6d9d-5c163b90a894,2018,14,Sun,12/08/2019 00:00,13:00:00,Cleveland Browns,Cincinnati Bengals,27,19,333,2,451,1,2019,FALSE,Cleveland Browns,Cincinnati Bengals,CLE,CIN,2,177,Kentucky Bluegrass,Grass,FirstEnergy Stadium,FALSE,45.75,39.75,14.25,65.5,0,41.506,-81.7001,39.0964,-84.5164,223.0146236,7,7
543,2019_14_DAL_CHI_Lynch,2019_CHI_99_Lynch,2019_14_DAL_CHI,CHI,DAL,REG,14,DAL,away,CHI,CHI,37,43804,324,324,324,Half2,4,3,CHI 37,2,(5:24) (Shotgun) 4-D.Prescott pass short middle to 19-A.Cooper to CHI 28 for 9 yards (22-K.Toliver). CHI-99-A.Lynch was injured during the play.,A,Lynch,CHI,99,unknown,unknown,unknown,2019,CHI,LB,OLB,99,Active,Aaron Lynch,Aaron,Lynch,02/08/1993 00:00,77,285,South Florida,5,REG,Aaron,32004c59-4e06-2058-4e72-7a4dad2e318d,2014,14,Thu,12/05/2019 00:00,20:20:00,Chicago Bears,Dallas Cowboys,31,24,382,2,408,0,2019,FALSE,Chicago Bears,Dallas Cowboys,CHI,DAL,5,208,Kentucky Bluegrass,Grass,Soldier Field,FALSE,40.25,34.75,8.5,82.5,48,42.256,-87.8954,32.9049,-97.0359,816.2605777,7,7
544,2019_14_DAL_CHI_Robertson-Harris,2019_CHI_95_Robertson-Harris,2019_14_DAL_CHI,CHI,DAL,REG,14,DAL,away,CHI,DAL,58,43804,412,412,412,Half2,4,1,DAL 42,10,(6:52) (Shotgun) 4-D.Prescott pass short middle to 89-B.Jarwin to 50 for 8 yards (44-N.Kwiatkoski; 24-B.Skrine). CHI-95-R.Robertson-Harris was injured during the play.,R,Robertson-Harris,CHI,95,contact,lower body,run blocker,2019,CHI,DL,DE,95,Active,Roy Robertson-Harris,Roy,Robertson-Harris,7/23/93,77,294,Texas-El Paso,3,REG,Roy,3200524f-4236-0907-76e2-1ee576ba9fea,2016,14,Thu,12/05/2019 00:00,20:20:00,Chicago Bears,Dallas Cowboys,31,24,382,2,408,0,2019,FALSE,Chicago Bears,Dallas Cowboys,CHI,DAL,5,208,Kentucky Bluegrass,Grass,Soldier Field,FALSE,40.25,34.75,8.5,82.5,48,42.256,-87.8954,32.9049,-97.0359,816.2605777,7,7
545,2019_14_DAL_CHI_Smith,2019_CHI_58_Smith,2019_14_DAL_CHI,CHI,DAL,REG,14,DAL,away,CHI,CHI,2,43804,367,1267,3067,Half1,1,2,CHI 2,2,"(6:07) (Shotgun) 21-E.Elliott left guard for 2 yards, TOUCHDOWN. CHI-58-R.Smith was injured during the play. He is Out.",R,Smith,CHI,58,contact,not shown,run blocker,2019,CHI,LB,LB,58,,Roquan Smith,Roquan,Smith,04/08/1997 00:00,72,230,Georgia,1,REG,Roquan,3200534d-4968-5032-ead5-4d96dc1134f2,2018,14,Thu,12/05/2019 00:00,20:20:00,Chicago Bears,Dallas Cowboys,31,24,382,2,408,0,2019,FALSE,Chicago Bears,Dallas Cowboys,CHI,DAL,5,208,Kentucky Bluegrass,Grass,Soldier Field,FALSE,40.25,34.75,8.5,82.5,48,42.256,-87.8954,32.9049,-97.0359,816.2605777,7,7
546,2019_14_DAL_CHI_Wilson,2019_DAL_11_Wilson,2019_14_DAL_CHI,CHI,DAL,REG,14,DAL,away,CHI,CHI,48,43804,27,27,27,Half2,4,1,CHI 48,10,(:27) (Shotgun) 4-D.Prescott pass incomplete deep left to 11-C.Wilson (26-D.Bush). DAL-11-C.Wilson was injured during the play.,C,Wilson,DAL,11,contact,knee,pass reciever,2019,DAL,WR,WR,11,,Ced Wilson,Ced,Wilson,11/20/95,74,200,Boise State,1,REG,Ced,32005749-4c65-6498-c69c-d263ba915a14,2018,14,Thu,12/05/2019 00:00,20:20:00,Chicago Bears,Dallas Cowboys,31,24,382,2,408,0,2019,FALSE,Chicago Bears,Dallas Cowboys,CHI,DAL,5,208,Kentucky Bluegrass,Grass,Soldier Field,FALSE,40.25,34.75,8.5,82.5,48,42.256,-87.8954,32.9049,-97.0359,816.2605777,7,7
547,2019_14_DAL_CHI_Wims,2019_CHI_83_Wims,2019_14_DAL_CHI,CHI,DAL,REG,14,CHI,home,DAL,DAL,8,43804,18,18,1818,Half1,2,2,DAL 8,8,(:18) (Shotgun) 10-M.Trubisky pass incomplete short middle to 83-J.Wims (54-J.Smith). CHI-83-J.Wims was injured during the play. His return is Questionable.,J,Wims,CHI,83,contact,lower body,pass reciever,2019,CHI,WR,WR,83,Active,Javon Wims,Javon,Wims,09/11/1994 00:00,74,221,Georgia,1,REG,Javon,32005749-4d73-5658-6038-9e0ffd80e896,2018,14,Thu,12/05/2019 00:00,20:20:00,Chicago Bears,Dallas Cowboys,31,24,382,2,408,0,2019,FALSE,Chicago Bears,Dallas Cowboys,CHI,DAL,5,208,Kentucky Bluegrass,Grass,Soldier Field,FALSE,40.25,34.75,8.5,82.5,48,42.256,-87.8954,32.9049,-97.0359,816.2605777,7,7
548,2019_14_DEN_HOU_Fant,2019_DEN_87_Fant,2019_14_DEN_HOU,HOU,DEN,REG,14,DEN,away,HOU,DEN,85,43807,790,790,790,Half2,4,1,DEN 15,20,"(13:10) 30-P.Lindsay up the middle to DEN 21 for 6 yards (41-Z.Cunningham). DEN-87-N.Fant was injured during the play. His return is Questionable. PENALTY on DEN-17-D.Hamilton, Offensive Holding, 10 yards, enforced at DEN 19.",N,Fant,DEN,87,contact,foot,run blocker,2019,DEN,TE,TE,87,Active,Noah Fant,Noah,Fant,11/20/97,76,249,Iowa,0,REG,Noah,32004641-4e40-5165-5070-db7e36dbc0d7,2019,14,Sun,12/08/2019 00:00,13:00:00,Denver Broncos,Houston Texans,38,24,391,1,414,3,2019,TRUE,Houston Texans,Denver Broncos,HOU,DEN,3,179,Hellas Matrix Turf,Turf,NRG Stadium,TRUE,70,70,8.25,70.5,0,29.6849,-95.4106,39.5791,-104.83,867.3260233,7,7
549,2019_14_DEN_HOU_Jones,2019_DEN_93_Jones,2019_14_DEN_HOU,HOU,DEN,REG,14,HOU,home,DEN,DEN,41,43807,639,1539,3339,Half1,1,3,DEN 41,10,(10:39) (Shotgun) 4-D.Watson pass incomplete short right. DEN-93-D.Jones was injured during the play. He is Out.,D,Jones,DEN,93,contact,knee,pass rusher,2019,DEN,DL,DL,93,Active,Dre'Mont Jones,Dre'Mont,Jones,01/05/1997 00:00,75,281,Ohio State,0,REG,Dre'Mont,32004a4f-4e26-3738-301d-a05e4abae41c,2019,14,Sun,12/08/2019 00:00,13:00:00,Denver Broncos,Houston Texans,38,24,391,1,414,3,2019,TRUE,Houston Texans,Denver Broncos,HOU,DEN,3,179,Hellas Matrix Turf,Turf,NRG Stadium,TRUE,70,70,8.25,70.5,0,29.6849,-95.4106,39.5791,-104.83,867.3260233,7,7
550,2019_14_DEN_HOU_Scarlett,2019_HOU_57_Scarlett,2019_14_DEN_HOU,HOU,DEN,REG,14,DEN,away,HOU,HOU,48,43807,409,1309,1309,Half2,3,1,HOU 48,10,"(6:49) (Shotgun) 28-R.Freeman right end to HOU 47 for 1 yard (22-G.Conley, 57-B.Scarlett). HOU-57-B.Scarlett was injured during the play.",B,Scarlett,HOU,57,contact,lower body,tackler,2019,HOU,LB,OLB,57,Active,Brennan Scarlett,Brennan,Scarlett,7/31/93,76,263,Stanford,3,DIV,Brennan,32005343-4165-7962-62e3-d034293e8420,2016,14,Sun,12/08/2019 00:00,13:00:00,Denver Broncos,Houston Texans,38,24,391,1,414,3,2019,TRUE,Houston Texans,Denver Broncos,HOU,DEN,3,179,Hellas Matrix Turf,Turf,NRG Stadium,TRUE,70,70,8.25,70.5,0,29.6849,-95.4106,39.5791,-104.83,867.3260233,7,7
551,2019_14_DET_MIN_Davis,2019_DET_40_Davis,2019_14_DET_MIN,MIN,DET,REG,14,MIN,home,DET,MIN,51,43807,490,1390,3190,Half1,1,1,MIN 49,10,(8:10) 33-D.Cook right tackle to DET 46 for 5 yards (91-A.Robinson). DET-40-J.Davis was injured during the play.,J,Davis,DET,40,contact,knee,run defender,2019,DET,LB,MLB,40,,Jarrad Davis,Jarrad,Davis,11/16/94,73,245,Florida,2,REG,Jarrad,32004441-5642-9215-2cff-c5c8b72a9f33,2017,14,Sun,12/08/2019 00:00,13:00:00,Minnesota Vikings,Detroit Lions,20,7,354,0,231,2,2019,FALSE,Minnesota Vikings,Detroit Lions,MIN,DET,7,184,UBU Sports Speed S5-M,Turf,U.S. Bank Stadium,TRUE,31.5,25.75,5,96.5,0,44.9746,-93.2598,42.34,-83.0455,541.6397608,6,10
552,2019_14_DET_MIN_Rhodes,2019_MIN_29_Rhodes,2019_14_DET_MIN,MIN,DET,REG,14,DET,away,MIN,DET,57,43807,273,1173,1173,Half2,3,1,DET 43,10,(4:33) 10-D.Blough pass deep middle intended for 19-K.Golladay INTERCEPTED by 22-H.Smith [97-E.Griffen] at MIN 36. 22-H.Smith to MIN 36 for no gain (19-K.Golladay). MIN-29-X.Rhodes was injured during the play.,X,Rhodes,MIN,29,contact,lower body,pass defender,2019,MIN,DB,CB,29,Active,Xavier Rhodes,Xavier,Rhodes,6/19/90,73,218,Florida State,6,DIV,Xavier,32005248-4f55-2860-8f85-4d9914114b25,2013,14,Sun,12/08/2019 00:00,13:00:00,Minnesota Vikings,Detroit Lions,20,7,354,0,231,2,2019,FALSE,Minnesota Vikings,Detroit Lions,MIN,DET,7,184,UBU Sports Speed S5-M,Turf,U.S. Bank Stadium,TRUE,31.5,25.75,5,96.5,0,44.9746,-93.2598,42.34,-83.0455,541.6397608,6,10
553,2019_14_DET_MIN_Robinson,2019_DET_91_Robinson,2019_14_DET_MIN,MIN,DET,REG,14,MIN,home,DET,DET,47,43807,483,483,2283,Half1,2,2,DET 47,8,(8:03) 8-K.Cousins pass short left to 25-A.Mattison to DET 38 for 9 yards (91-A.Robinson). DET-91-A.Robinson was injured during the play.,A,Robinson,DET,91,contact,lower body,tackler,2019,DET,DL,DT,91,Active,A'Shawn Robinson,A'Shawn,Robinson,3/21/95,76,330,Alabama,3,REG,A'Shawn,3200524f-4236-7960-bf20-bc060ac0f49c,2016,14,Sun,12/08/2019 00:00,13:00:00,Minnesota Vikings,Detroit Lions,20,7,354,0,231,2,2019,FALSE,Minnesota Vikings,Detroit Lions,MIN,DET,7,184,UBU Sports Speed S5-M,Turf,U.S. Bank Stadium,TRUE,31.5,25.75,5,96.5,0,44.9746,-93.2598,42.34,-83.0455,541.6397608,6,10
554,2019_14_DET_MIN_Scarbrough,2019_DET_43_Scarbrough,2019_14_DET_MIN,MIN,DET,REG,14,DET,away,MIN,DET,60,43807,762,762,762,Half2,4,2,DET 40,8,(12:42) 43-B.Scarbrough left guard to DET 42 for 2 yards (54-E.Kendricks). DET-43-B.Scarbrough was injured during the play.,B,Scarbrough,DET,43,contact,upper body,ball carrier,2019,DET,RB,RB,43,Active,Bo Scarbrough,Kelvinton,Scarbrough,9/29/96,73,235,Alabama,1,REG,Bo,32005343-4155-6552-23db-bd78c453b277,2018,14,Sun,12/08/2019 00:00,13:00:00,Minnesota Vikings,Detroit Lions,20,7,354,0,231,2,2019,FALSE,Minnesota Vikings,Detroit Lions,MIN,DET,7,184,UBU Sports Speed S5-M,Turf,U.S. Bank Stadium,TRUE,31.5,25.75,5,96.5,0,44.9746,-93.2598,42.34,-83.0455,541.6397608,6,10
555,2019_14_DET_MIN_Slay,2019_DET_23_Slay,2019_14_DET_MIN,MIN,DET,REG,14,MIN,home,DET,MIN,56,43807,496,1396,3196,Half1,1,2,MIN 44,8,"(8:16) 8-K.Cousins pass incomplete short right to 81-O.Johnson. DET-23-D.Slay was injured during the play. PENALTY on DET-23-D.Slay, Defensive Holding, 5 yards, enforced at MIN 44 - No Play.",D,Slay,DET,23,contact,arm,pass defender,2019,DET,DB,CB,23,Active,Darius Slay,Darius,Slay,01/01/1991 00:00,72,190,Mississippi State,6,REG,Darius,3200534c-4174-6089-247d-164a667d0a9a,2013,14,Sun,12/08/2019 00:00,13:00:00,Minnesota Vikings,Detroit Lions,20,7,354,0,231,2,2019,FALSE,Minnesota Vikings,Detroit Lions,MIN,DET,7,184,UBU Sports Speed S5-M,Turf,U.S. Bank Stadium,TRUE,31.5,25.75,5,96.5,0,44.9746,-93.2598,42.34,-83.0455,541.6397608,6,10
556,2019_14_DET_MIN_Walker,2019_DET_21_Walker,2019_14_DET_MIN,MIN,DET,REG,14,MIN,home,DET,MIN,92,43807,602,602,602,Half2,4,1,MIN 8,10,(10:02) 8-K.Cousins pass short middle to 83-T.Conklin to MIN 13 for 5 yards (51-J.Tavai; 21-T.Walker) [32-T.Wilson]. DET-21-T.Walker was injured during the play.,T,Walker,DET,21,contact,head,tackler,2019,DET,DB,DB,21,Active,Tracy Walker,Tracy,Walker,02/01/1995 00:00,73,210,Louisiana-Lafayette,1,REG,Tracy,32005741-4c33-5711-fede-9d8511c839b7,2018,14,Sun,12/08/2019 00:00,13:00:00,Minnesota Vikings,Detroit Lions,20,7,354,0,231,2,2019,FALSE,Minnesota Vikings,Detroit Lions,MIN,DET,7,184,UBU Sports Speed S5-M,Turf,U.S. Bank Stadium,TRUE,31.5,25.75,5,96.5,0,44.9746,-93.2598,42.34,-83.0455,541.6397608,6,10
557,2019_14_DET_MIN_Wilson,2019_DET_32_Wilson,2019_14_DET_MIN,MIN,DET,REG,14,MIN,home,DET,MIN,65,43807,862,1762,1762,Half2,3,2,MIN 35,5,(14:22) 33-D.Cook left end to MIN 35 for no gain (32-T.Wilson; 90-T.Flowers). DET-32-T.Wilson was injured during the play.,T,Wilson,DET,32,contact,knee,tackler,2019,DET,DB,SS,32,Active,Tavon Wilson,Tavon,Wilson,3/19/90,72,208,Illinois,7,REG,Tavon,32005749-4c79-1595-6a2e-88271f5d0fe1,2012,14,Sun,12/08/2019 00:00,13:00:00,Minnesota Vikings,Detroit Lions,20,7,354,0,231,2,2019,FALSE,Minnesota Vikings,Detroit Lions,MIN,DET,7,184,UBU Sports Speed S5-M,Turf,U.S. Bank Stadium,TRUE,31.5,25.75,5,96.5,0,44.9746,-93.2598,42.34,-83.0455,541.6397608,6,10
558,2019_14_IND_TB_Davis,2019_TB_33_Davis,2019_14_IND_TB,TB,IND,REG,14,IND,away,TB,TB,21,43807,645,645,645,Half2,4,3,TB 21,6,"(10:45) (Shotgun) 7-J.Brissett pass short right to 21-N.Hines to TB 16 for 5 yards (45-D.White). FUMBLES (45-D.White), RECOVERED by TB-34-M.Edwards at TB 14. 34-M.Edwards to TB 13 for -1 yards (21-N.Hines). TB-33-C.Davis was injured during the play. His return is Questionable.",C,Davis,TB,33,contact,lower body,tackler,2019,TB,DB,CB,33,Active,Carlton Davis,Carlton,Davis,12/31/96,73,206,Auburn,1,REG,Carlton,32004441-5622-0184-ef7c-ffcde714e0af,2018,14,Sun,12/08/2019 00:00,13:00:00,Tampa Bay Buccaneers,Indianapolis Colts,38,35,542,4,309,1,2019,FALSE,Tampa Bay Buccaneers,Indianapolis Colts,TB,IND,5,187,Bermuda Grass,Grass,Raymond James Stadium,FALSE,78.25,79.25,7.75,61,0,27.9798,-82.495,39.7255,-86.2698,839.7750651,7,7
